排日非云 矫正药 肉桂
排日非云 矫正药 穆库没药
排日非云 矫正药 甘草膏
排日非云 代用药 瑞香
排日非云 代用药 海狸香
排日非云 制剂 艾比派尔非云小丸
排日非云 制剂 买日合米派尔非云软膏
艾比派尔非云小丸 入药形式 小丸
艾比派尔非云小丸 规格 大戟脂12g
艾比派尔非云小丸 规格 芦荟24g
艾比派尔非云小丸 规格 阿里红、穆库没药、波斯阿魏、药西瓜各12g
艾比派尔非云小丸 功能主治 消除颤动
艾比派尔非云小丸 功能主治 强筋健肌
艾比派尔非云小丸 功能主治 赤肤着色
艾比派尔非云小丸 治疗 肢体颤动
艾比派尔非云小丸 治疗 下肢瘫痪
艾比派尔非云小丸 治疗 白癜风
艾比派尔非云小丸 用法用量 内服，每日1次，每次3～6g
买日合米派尔非云软膏 规格 大戟脂10g
买日合米派尔非云软膏 规格 硒砂200g
买日合米派尔非云软膏 规格 蓖麻子35g
买日合米派尔非云软膏 规格 除虫菊根10g
买日合米派尔非云软膏 规格 马钱子油500ml
买日合米派尔非云软膏 性味 性干热
买日合米派尔非云软膏 入药形式 软膏
买日合米派尔非云软膏 功能主治 赤肤着色
买日合米派尔非云软膏 功能主治 散寒温经
买日合米派尔非云软膏 功能主治 散风祛湿
买日合米派尔非云软膏 治疗 白癜风
买日合米派尔非云软膏 治疗 瘫痪
买日合米派尔非云软膏 治疗 面神经麻痹
买日合米派尔非云软膏 用法用量 外用，根据病情取适量涂于患处
谢开尔提哈里 异名 坎地提哈力
谢开尔提哈里 学名 大蓟虫瘿
谢开尔提哈里 来源 大蓟
谢开尔提哈里 主产地 新疆南部
谢开尔提哈里 贮藏 于干燥处保管
谢开尔提哈里 成份 多糖类
谢开尔提哈里 成份 单糖类
谢开尔提哈里 成份 淀粉
谢开尔提哈里 性味 平
谢开尔提哈里 性味 偏湿
谢开尔提哈里 性味 味甜
谢开尔提哈里 功能主治 生湿润滑
谢开尔提哈里 功能主治 润喉清音
谢开尔提哈里 功能主治 润肺止咳
谢开尔提哈里 功能主治 湿胃止饿
谢开尔提哈里 功能主治 润肠通便
谢开尔提哈里 治疗 咽喉干燥
谢开尔提哈里 治疗 声音嘶哑
谢开尔提哈里 治疗 肺燥干咳
谢开尔提哈里 治疗 胃燥易饿
谢开尔提哈里 治疗 大便干燥
谢开尔提哈里 用法用量 内服：12g
谢开尔提哈里 入药形式 汤剂
谢开尔提哈里 入药形式 小丸
谢开尔提哈里 入药形式 糖浆剂
谢开尔提哈里 矫正药 刺糖
谢开尔提哈里 矫正药 砂糖
谢开尔提哈里 不良反应 对胃有害
谢开尔提哈里 不良反应 引起恶心
谢开尔提哈里 代用药 冰糖
谢开尔提哈里 制剂 艾比西开尔提哈力小丸
艾比西开尔提哈力小丸 入药形式 小丸
艾比西开尔提哈力小丸 规格 大蓟虫瘿、阿拉伯胶各10g
艾比西开尔提哈力小丸 规格 甘草膏、黄瓜子各10g
艾比西开尔提哈力小丸 规格 蜀葵子、西黄芪胶各10g
艾比西开尔提哈力小丸 功能主治 润喉清音
艾比西开尔提哈力小丸 功能主治 润肺止咳
艾比西开尔提哈力小丸 治疗 咽喉干燥
艾比西开尔提哈力小丸 治疗 声音嘶哑
艾比西开尔提哈力小丸 治疗 肺燥干咳
艾比西开尔提哈力小丸 用法用量 内服，每日2次，每次3g,用开水送服
都拉乃 异名 克里
都拉乃 异名 咱卢黎
都拉乃 异名 侧如日沙尼克
都拉乃 异名 射节热土德都比
都拉乃 学名 山楂
都拉乃 来源 山楂的果实
都拉乃 主产地 华北
都拉乃 主产地 河南
都拉乃 主产地 山东
都拉乃 主产地 江苏
都拉乃 主产地 安徽
都拉乃 成份 黄烷聚合物
都拉乃 成份 枸橼酸三甲酯
都拉乃 成份 枸椽酸二甲酯
都拉乃 成份 绿原酸
都拉乃 成份 金丝桃苷
都拉乃 成份 槲皮素
都拉乃 成份 左旋表儿茶精
都拉乃 性味 一级干
都拉乃 性味 二级末寒
都拉乃 性味 味酸
都拉乃 功能主治 消炎退肿
都拉乃 功能主治 降低血脂
都拉乃 功能主治 生干生寒
都拉乃 功能主治 燥湿增酸
都拉乃 功能主治 补胃消食
都拉乃 功能主治 滋补肝脏
都拉乃 功能主治 增食开胃
都拉乃 功能主治 增强消化
都拉乃 功能主治 止泻止痢
都拉乃 功能主治 固尿缩尿
都拉乃 治疗 炎肿
都拉乃 治疗 血脂偏高
都拉乃 治疗 小便点滴不清
都拉乃 治疗 腹泻痢疾
都拉乃 治疗 消化不良
都拉乃 治疗 湿性胃酸过少
都拉乃 治疗 食积不化
都拉乃 治疗 热盛肝虚
都拉乃 治疗 胃纳不佳
都拉乃 用法用量 内服：6～12g
都拉乃 用法用量 外用：适量
都拉乃 入药形式 汤剂
都拉乃 入药形式 果酱剂
都拉乃 入药形式 糖浆剂
都拉乃 入药形式 散剂
都拉乃 入药形式 敷剂
都拉乃 矫正药 玫瑰花糖膏
都拉乃 矫正药 沉香
都拉乃 矫正药 小茴香
都拉乃 矫正药 洋茴香
都拉乃 不良反应 对肾脏和胃虚、肠虚者有害
都拉乃 不良反应 引起肠梗阻、头痛
都拉乃 不良反应 导致胃肌松弛
都拉乃 代用药 酸苹果
都拉乃 代用药 沙枣
都拉乃 制剂 木热巴衣侧尔如日果酱
木热巴衣侧尔如日果酱 入药形式 果酱
木热巴衣侧尔如日果酱 规格 山楂
木热巴衣侧尔如日果酱 规格 小茴香
木热巴衣侧尔如日果酱 规格 沉香
木热巴衣侧尔如日果酱 规格 砂糖
木热巴衣侧尔如日果酱 功能主治 开胃消食
木热巴衣侧尔如日果酱 功能主治 降低血脂
木热巴衣侧尔如日果酱 治疗 胃纳不佳
木热巴衣侧尔如日果酱 治疗 消化不良
木热巴衣侧尔如日果酱 治疗 血脂过高
木热巴衣侧尔如日果酱 用法用量 内服，每日3次，每次9g
麻欧大乃 异名 卡依木里比里杂提
麻欧大乃 学名 千金子
麻欧大乃 来源 续随子的种子
麻欧大乃 主产地 印度
麻欧大乃 主产地 伊拉克
麻欧大乃 主产地 云南
麻欧大乃 主产地 河南
麻欧大乃 主产地 浙江
麻欧大乃 主产地 辽宁
麻欧大乃 主产地 吉林
麻欧大乃 主产地 山西
麻欧大乃 主产地 河北
麻欧大乃 主产地 江苏
麻欧大乃 主产地 福建
麻欧大乃 主产地 台湾
麻欧大乃 主产地 四川
麻欧大乃 成份 脂肪油
麻欧大乃 成份 亚油酸
麻欧大乃 成份 脂肪酸
麻欧大乃 成份 亚麻酸
麻欧大乃 成份 油酸
麻欧大乃 成份 棕榈酸
麻欧大乃 性味 二级干热
麻欧大乃 性味 味微甜
麻欧大乃 功能主治 生干生热
麻欧大乃 功能主治 攻泻通便
麻欧大乃 功能主治 利尿退肿
麻欧大乃 功能主治 清除异常黏液质
麻欧大乃 功能主治 散气止痛
麻欧大乃 治疗 寒性大便不通
麻欧大乃 治疗 尿少水肿
麻欧大乃 治疗 湿寒性致病体液增多
麻欧大乃 治疗 关节疼痛
麻欧大乃 用法用量 内服0.5～1g
麻欧大乃 入药形式 汤剂
麻欧大乃 入药形式 小丸
麻欧大乃 入药形式 蜜膏
麻欧大乃 入药形式 糖浆剂
麻欧大乃 入药形式 散剂
麻欧大乃 不良反应 对肺脏和胃脘有害
麻欧大乃 矫正药 洋菌香
麻欧大乃 代用药 巴豆
麻欧大乃 代用药 蓖麻子
麻欧大乃 制剂 苏福非麻欧大乃散剂
苏福非麻欧大乃散剂 规格 千金子15～20粒
苏福非麻欧大乃散剂 功能主治 攻泻通便
苏福非麻欧大乃散剂 功能主治 清除异常黏液质
苏福非麻欧大乃散剂 治疗 坐骨神经痛
苏福非麻欧大乃散剂 治疗 关节疼痛
苏福非麻欧大乃散剂 治疗 大便不通
苏福非麻欧大乃散剂 治疗 尿少水肿
苏福非麻欧大乃散剂 治疗 黏液质性致病体液增多
苏福非麻欧大乃散剂 用法用量 内服，根据病情用开水送服
补各达依 异名 安苔
补各达依 异名 引台
补各达依 异名 甘都密
补各达依 异名 格云
补各达依 学名 小麦
补各达依 来源 小麦
补各达依 主产地 国内外各地
补各达 成份 淀粉
补各达 成份 蛋白质
补各达 成份 糖类
补各达 成份 糊精
补各达 成份 脂肪约
补各达 成份 粗纤维
补各达依 性味 一级热
补各达依 性味 干性和湿性中等
补各达依 性味 味甘
补各达依 功能主治 祛寒消炎
补各达依 功能主治 软坚消肿
补各达依 功能主治 止咳平喘
补各达依 功能主治 肥体补虚
补各达依 功能主治 通肠排毒
补各达依 治疗 寒性各种炎肿
补各达依 治疗 肿块
补各达依 治疗 久咳不愈
补各达依 治疗 寒性气喘
补各达依 治疗 身瘦体
补各达依 治疗 毒物积肠
补各达依 用法用量 内服：适量
补各达依 用法用量 煮成糊剂食用；种子打碎调糊外敷适量，或面粉调糊外敷适量
补各达依 入药形式 汤剂
补各达依 入药形式 甜食
补各达依 入药形式 膳食
补各达依 入药形式 敷剂
补各达依 不良反应 引起腹胀
补各达依 矫正药 葡萄醋
补各达依 矫正药 食醋
补各达依 代用药 麦皮
补各达依 制剂 阿提拉依引苔膳食
阿提拉依引苔膳食 规格 小麦
阿提拉依引苔膳食 规格 甜巴旦杏仁
阿提拉依引苔膳食 功能主治 止咳平喘
阿提拉依引苔膳食 功能主治 肥体补虚
阿提拉依引苔膳食 功能主治 通肠排毒
阿提拉依引苔膳食 治疗 气短气喘
阿提拉依引苔膳食 治疗 身瘦体弱
阿提拉依引苔膳食 治疗 毒物积肠
阿提拉依引苔膳食 治疗 寒性久咳不愈
阿提拉依引苔膳食 用法用量 内服，每日2次，每次食用100～250ml
拉亲达乃 异名 阿拉依其活尔德
拉亲达乃 异名 可黑里
拉亲达乃 异名 渴褐里
拉亲达乃 异名 卡克乐斯哈尔
拉亲达乃 异名 黑里布瓦
拉亲达乃 学名 豆蔻
拉亲达乃 来源 小豆蔻
拉亲达乃 主产地 印度
拉亲达乃 主产地 泰国
拉亲达乃 主产地 斯星兰卡
拉亲达乃 主产地 越南
拉亲达乃 贮藏 贮于阴凉处保管
拉亲达乃 成份 挥发油
拉亲达乃 成份 松油醇-4
拉亲达乃 成份 α-松油醇
拉亲达乃 成份 桉油精
拉亲达乃 成份 脂肪油
拉亲达乃 成份 乙酸松油醇酯
拉亲达乃 性味 干热
拉亲达乃 性味 味微辛、气芳香
拉亲达乃 功能主治 燥湿生热
拉亲达乃 功能主治 调节异常黏液质
拉亲达乃 功能主治 补胃香口
拉亲达乃 功能主治 消食散气
拉亲达乃 功能主治 降逆止痛
拉亲达乃 功能主治 镇静爽心
拉亲达乃 治疗 胃虚口臭
拉亲达乃 治疗 食滞腹胀
拉亲达乃 治疗 消化不良
拉亲达乃 治疗 恶心呕吐
拉亲达乃 治疗 腹痛纳差
拉亲达乃 治疗 寒性心悸
拉亲达乃 用法用量 内服：1～2g
拉亲达乃 入药形式 汤剂
拉亲达乃 入药形式 泡剂
拉亲达乃 入药形式 蜜膏
拉亲达乃 入药形式 舒心膏
拉亲达乃 入药形式 消食膏
拉亲达乃 入药形式 蒸露
拉亲达乃 不良反应 对肺有害
拉亲达乃 矫正药 天竺黄
拉亲达乃 矫正药 西黄芪胶
拉亲达乃 代用药 草果
拉亲达乃 代用药 花椒
拉亲达乃 制剂 艾热克拉亲达乃蒸露
艾热克拉亲达乃蒸露 规格 小豆蔻500g
艾热克拉亲达乃蒸露 规格 水3000ml
艾热克拉亲达乃蒸露 功能主治 滋补心脏
艾热克拉亲达乃蒸露 功能主治 滋补神经
艾热克拉亲达乃蒸露 功能主治 增强体质
艾热克拉亲达乃蒸露 功能主治 爽心悦志
艾热克拉亲达乃蒸露 治疗 情绪低落
艾热克拉亲达乃蒸露 治疗 体质虚弱
艾热克拉亲达乃蒸露 治疗 神经衰弱
艾热克拉亲达乃蒸露 治疗 心脏疾病
艾热克拉亲达乃蒸露 用法用量 内服，每日1次，饭后服用30ml
卡拉艾里勒 异名 艾尔提克
卡拉艾里勒 异名 艾里勒斯亚
卡拉艾里勒 异名 哈里剌
卡拉艾里勒 异名 艾里来吉艾斯外德
卡拉艾里勒 学名 西青果
卡拉艾里勒 来源 诃子
卡拉艾里勒 主产地 广西
卡拉艾里勒 主产地 云南
卡拉艾里勒 主产地 广东
卡拉艾里勒 主产地 印度
卡拉艾里勒 主产地 马来西亚
卡拉艾里勒 主产地 缅甸
卡拉艾里勒 主产地 越南
卡拉艾里勒 主产地 柬埔寨
卡拉艾里勒 主产地 泰国
卡拉艾里勒 成份 鞣云实素
卡拉艾里勒 成份 诃子酸
卡拉艾里勒 成份 原诃子酸
卡拉艾里勒 成份 鞣花酸
卡拉艾里勒 成份 没食子酸
卡拉艾里勒 成份 诃黎勒酸
卡拉艾里勒 性味 二级干寒
卡拉艾里勒 性味 味酸涩
卡拉艾里勒 功能主治 凉血乌发
卡拉艾里勒 功能主治 祛风止痒
卡拉艾里勒 功能主治 生干生寒
卡拉艾里勒 功能主治 纯化异常血液质
卡拉艾里勒 功能主治 燥湿补脑
卡拉艾里勒 功能主治 增强智力
卡拉艾里勒 功能主治 除烦解郁
卡拉艾里勒 功能主治 清热解毒
卡拉艾里勒 治疗 抑郁症
卡拉艾里勒 治疗 麻风
卡拉艾里勒 治疗 痔疮
卡拉艾里勒 治疗 皮肤瘙痒
卡拉艾里勒 治疗 毛发早白
卡拉艾里勒 治疗 干性脑虚
卡拉艾里勒 治疗 智力下降
卡拉艾里勒 治疗 心烦恐惧
卡拉艾里勒 用法用量 内服：5～7g
卡拉艾里勒 入药形式 汤剂
卡拉艾里勒 入药形式 糖浆剂
卡拉艾里勒 入药形式 散剂
卡拉艾里勒 入药形式 果酱剂
卡拉艾里勒 不良反应 对肝有害
卡拉艾里勒 矫正药 蜂蜜
卡拉艾里勒 矫正药 甜巴旦杏仁油
卡拉艾里勒 代用药 毛诃子
卡拉艾里勒 制剂 买朱尼达瓦依斯台蜜膏
买朱尼达瓦依斯台蜜膏 规格 西青果、毛诃子、余甘子各114g
买朱尼达瓦依斯台蜜膏 规格 黑种草子72g
买朱尼达瓦依斯台蜜膏 规格 黑胡椒、阿卡摩尼亚脂各66g
买朱尼达瓦依斯台蜜膏 规格 荜菱、荜菱根、干姜各66g
买朱尼达瓦依斯台蜜膏 规格 花椒、贾如实蜜各18g
买朱尼达瓦依斯台蜜膏 规格 草果、铁力木各6g
买朱尼达瓦依斯台蜜膏 规格 方糖1800g
买朱尼达瓦依斯台蜜膏 入药形式 蜜膏
买朱尼达瓦依斯台蜜膏 功能主治 补脑增智
买朱尼达瓦依斯台蜜膏 功能主治 提高记忆
买朱尼达瓦依斯台蜜膏 功能主治 增强知觉
买朱尼达瓦依斯台蜜膏 治疗 脑虚智弱
买朱尼达瓦依斯台蜜膏 治疗 记忆力和知觉力减退
买朱尼达瓦依斯台蜜膏 用法用量 内服，每日2次，每次2g,用开水送下
开提拉 异名 开提拉滚地
开提拉 异名 可思里牙
开提拉 异名 可西剌
开提拉 异名 开斯拉
开提拉 学名 西黄芪胶
开提拉 来源 西黄芪
开提拉 主产地 南欧
开提拉 主产地 东欧
开提拉 主产地 伊朗
开提拉 主产地 土耳其
开提拉 主产地 伊拉克
开提拉 主产地 希腊
开提拉 主产地 叙利亚
开提拉 贮藏 保存于干燥处
开提拉 成份 格地酸
开提拉 成份 半乳糖
开提拉 成份 西黄芪胶素
开提拉 成份 阿拉伯糖
开提拉 性味 平、偏湿
开提拉 性味 味淡
开提拉 功能主治 矫正百味之害
开提拉 功能主治 生湿润肺
开提拉 功能主治 止咳
开提拉 功能主治 止血
开提拉 功能主治 清音利喉
开提拉 功能主治 通利小便
开提拉 功能主治 消炎愈疮
开提拉 治疗 肺燥干咳
开提拉 治疗 咽喉干燥
开提拉 治疗 声音嘶哑
开提拉 治疗 肠道溃疡
开提拉 治疗 小便灼热
开提拉 治疗 尿道疮疡
开提拉 用法用量 内服：1～4g
开提拉 用法用量 外用：适量
开提拉 入药形式 汤剂
开提拉 入药形式 糖浆剂
开提拉 入药形式 含剂
开提拉 入药形式 散剂
开提拉 入药形式 敷剂
开提拉 不良反应 对下肢有害
开提拉 矫正药 孜然
开提拉 矫正药 洋茴香
开提拉 代用药 阿拉伯胶
开提拉 代用药 胡芦子
开提拉 制剂 库合力开提拉眼粉
库合力开提拉眼粉 规格 西黄芪胶、阿拉伯胶各14g
库合力开提拉眼粉 规格 氧化铅10.5g
库合力开提拉眼粉 入药形式 眼粉
库合力开提拉眼粉 功能主治 清热解毒
库合力开提拉眼粉 功能主治 愈伤明目
库合力开提拉眼粉 治疗 眼部红肿
库合力开提拉眼粉 治疗 眼部疼痛
库合力开提拉眼粉 用法用量 外用，取适量人乳或山羊乳调配，涂于眼部
欧如克鲁克欧祖蜜 异名 再比毕
欧如克鲁克欧祖蜜 异名 麦维孜
欧如克鲁克欧祖蜜 学名 有核葡萄干
欧如克鲁克欧祖蜜 来源 葡萄
欧如克鲁克欧祖蜜 主产地 新疆
欧如克鲁克欧祖蜜 贮藏 置通风干燥处。防虫蛀
欧如克鲁克欧祖蜜 成份 苹果酸
欧如克鲁克欧祖蜜 成份 葡萄糖
欧如克鲁克欧祖蜜 成份 果糖
欧如克鲁克欧祖蜜 成份 少量蔗糖
欧如克鲁克欧祖蜜 成份 木糖
欧如克鲁克欧祖蜜 成份 酒石酸
欧如克鲁克欧祖蜜 成份 草酸
欧如克鲁克欧祖蜜 成份 枸椽酸
欧如克鲁克欧祖蜜 性味 干热
欧如克鲁克欧祖蜜 功能主治 止咳通便
欧如克鲁克欧祖蜜 功能主治 肥体壮阳
欧如克鲁克欧祖蜜 功能主治 生干生热
欧如克鲁克欧祖蜜 功能主治 滋补强壮
欧如克鲁克欧祖蜜 功能主治 强心安神
欧如克鲁克欧祖蜜 功能主治 开通阻滞
欧如克鲁克欧祖蜜 治疗 体弱身瘦
欧如克鲁克欧祖蜜 治疗 心悸不安
欧如克鲁克欧祖蜜 治疗 肾寒阳痿
欧如克鲁克欧祖蜜 治疗 大便不通
欧如克鲁克欧祖蜜 用法用量 内服：10～30g
欧如克鲁克欧祖蜜 用法用量 外用：适量
欧如克鲁克欧祖蜜 入药形式 糖浆
欧如克鲁克欧祖蜜 入药形式 蜜膏
欧如克鲁克欧祖蜜 入药形式 果浆
欧如克鲁克欧祖蜜 入药形式 敷剂
欧如克鲁克欧祖蜜 矫正药 罂粟
欧如克鲁克欧祖蜜 矫正药 小枣
欧如克鲁克欧祖蜜 矫正药 斯坎吉本(维吾尔医特制葡萄醋)
欧如克鲁克欧祖蜜 不良反应 对气质偏热者有害
欧如克鲁克欧祖蜜 制剂 谢日比提再比毕糖浆
谢日比提再比毕糖浆 规格 有核葡萄干100g
谢日比提再比毕糖浆 规格 绵羊肉2kg
谢日比提再比毕糖浆 规格 野雏鸽4只
谢日比提再比毕糖浆 规格 呱呱鸡1只
谢日比提再比毕糖浆 规格 肉桂、黄精各25g
谢日比提再比毕糖浆 规格 肉豆蔻衣
谢日比提再比毕糖浆 规格 肉豆蔻各25g
谢日比提再比毕糖浆 规格 高良姜、球姜各25g
谢日比提再比毕糖浆 规格 小茴香、芹菜子、孜然各50g
谢日比提再比毕糖浆 性味 性湿热
谢日比提再比毕糖浆 功能主治 祛风止痛
谢日比提再比毕糖浆 功能主治 强心安神
谢日比提再比毕糖浆 功能主治 补身强壮
谢日比提再比毕糖浆 功能主治 温肾壮阳
谢日比提再比毕糖浆 功能主治 滋补肠胃
谢日比提再比毕糖浆 功能主治 补血热血
谢日比提再比毕糖浆 功能主治 恢复肤色
谢日比提再比毕糖浆 治疗 关节酸痛
谢日比提再比毕糖浆 治疗 心脏虚弱
谢日比提再比毕糖浆 治疗 体弱身瘦
谢日比提再比毕糖浆 治疗 腰冷阳痿
谢日比提再比毕糖浆 治疗 肠胃虚弱
谢日比提再比毕糖浆 治疗 血虚血凉
谢日比提再比毕糖浆 治疗 皮肤白斑
谢日比提再比毕糖浆 治疗 白癜风
谢日比提再比毕糖浆 用法用量 内服，每日3次，每次1～5岁者20～50ml,5～10岁者50～70ml,10岁以上者酌情100～150ml
苏改提古丽 异名 开尼尔
苏改提古丽 异名 白日格地非拉
苏改提古丽 异名 外日库里地非拉
苏改提古丽 异名 答夫里
苏改提古丽 异名 的弗剌
苏改提古丽 学名 夹竹桃
苏改提古丽 来源 夹竹桃
苏改提古丽 主产地 广东
苏改提古丽 主产地 新疆
苏改提古丽 主产地 浙江
苏改提古丽 主产地 江苏
苏改提古丽 主产地 黑龙江
苏改提古丽 主产地 辽宁
苏改提古丽 主产地 河北
苏改提古丽 主产地 云南
苏改提古丽 主产地 福建
苏改提古丽 主产地 广西
苏改提古丽 成份 夹竹桃苷(odoroside)AB、D、F、G、H、F
苏改提古丽 成份 欧夹竹桃苷乙
苏改提古丽 成份 齐墩果酸
苏改提古丽 成份 芸香苷
苏改提古丽 成份 熊果酸
苏改提古丽 性味 三级干热
苏改提古丽 性味 味苦
苏改提古丽 性味 有毒
苏改提古丽 功能主治 净血解毒
苏改提古丽 功能主治 生干生热
苏改提古丽 功能主治 赤肤生辉
苏改提古丽 功能主治 消炎退肿
苏改提古丽 功能主治 收敛愈伤
苏改提古丽 功能主治 祛风止痒
苏改提古丽 治疗 炎肿疮疡
苏改提古丽 治疗 痔疮
苏改提古丽 治疗 梅毒
苏改提古丽 治疗 麻风
苏改提古丽 治疗 皮肤瘙痒
苏改提古丽 入药形式 浸膏
苏改提古丽 入药形式 汤剂
苏改提古丽 入药形式 灌阴剂
苏改提古丽 入药形式 敷剂
苏改提古丽 入药形式 油剂
苏改提古丽 入药形式 软膏
苏改提古丽 入药形式 搽剂
苏改提古丽 用法用量 多为外用，适量，很少内服
苏改提古丽 不良反应 引起目眩
苏改提古丽 不良反应 中毒
苏改提古丽 不良反应 死亡
苏改提古丽 不良反应 对脑部和肺脏有害
苏改提古丽 矫正药 牛乳
苏改提古丽 矫正药 初乳
苏改提古丽 矫正药 油脂
苏改提古丽 代用药 野苜蓿
苏改提古丽 代用药 洋甘菊
苏改提古丽 代用药 无花果叶
苏改提古丽 制剂 热维改尼地非里油剂
热维改尼地非里油剂 规格 新鲜夹竹桃叶120g
热维改尼地非里油剂 规格 橄榄油280ml
热维改尼地非里油剂 功能主治 散气止痛
热维改尼地非里油剂 功能主治 去寒燥湿
热维改尼地非里油剂 治疗 腰痛日久不愈
热维改尼地非里油剂 用法用量 外用，每晚临睡前取适量涂于患处，次日洗净
开赛布孜则日热 异名 乃尼阿万地
开赛布孜则日热 异名 其热依台
开赛布孜则日热 学名 当药
开赛布孜则日热 来源 当药
开赛布孜则日热 主产地 尼泊尔
开赛布孜则日热 主产地 克什米尔
开赛布孜则日热 主产地 东北
开赛布孜则日热 主产地 华北
开赛布孜则日热 主产地 山东
开赛布孜则日热 主产地 河南
开赛布孜则日热 主产地 喜马拉雅山脉
开赛布孜则日热 成份 异荭草素
开赛布孜则日热 成份 全草含龙胆碱
开赛布孜则日热 成份 当药素
开赛布孜则日热 成份 当药咕吨酮
开赛布孜则日热 成份 异牡荆素
开赛布孜则日热 成份 甲基当药咕吨酮
开赛布孜则日热 贮藏 贮干燥容器内，置通风干燥处，防潮
开赛布孜则日热 性味 二干热
开赛布孜则日热 性味 味辛
开赛布孜则日热 功能主治 通尿通经
开赛布孜则日热 功能主治 生干生热
开赛布孜则日热 功能主治 净血祛风
开赛布孜则日热 功能主治 消炎退肿
开赛布孜则日热 功能主治 解毒退烧
开赛布孜则日热 功能主治 除胀止泻
开赛布孜则日热 治疗 腹胀腹泻
开赛布孜则日热 治疗 结核病
开赛布孜则日热 治疗 中毒性发烧
开赛布孜则日热 治疗 炎肿
开赛布孜则日热 治疗 皮癣
开赛布孜则日热 治疗 麻风
开赛布孜则日热 治疗 梅毒
开赛布孜则日热 治疗 皮肤瘙痒
开赛布孜则日热 用法用量 内服：5～7g
开赛布孜则日热 用法用量 外用：适量
开赛布孜则日热 入药形式 坐药油剂
开赛布孜则日热 入药形式 熏剂
开赛布孜则日热 入药形式 敷剂
开赛布孜则日热 入药形式 醋糖浆
开赛布孜则日热 入药形式 泡剂
开赛布孜则日热 入药形式 汤剂
开赛布孜则日热 入药形式 煎剂
开赛布孜则日热 不良反应 对脊椎有害
开赛布孜则日热 矫正药 洋茴香
开赛布孜则日热 代用药 兵豆
开赛布孜则日热 制剂 斯日坎吉本开斯布孜则日热醋糖浆
斯日坎吉本开斯布孜则日热醋糖浆 规格 葡萄醋250ml
斯日坎吉本开斯布孜则日热醋糖浆 规格 牛乳1500ml
斯日坎吉本开斯布孜则日热醋糖浆 规格 干姜、菟丝草各60g
斯日坎吉本开斯布孜则日热醋糖浆 规格 罗望实30g
斯日坎吉本开斯布孜则日热醋糖浆 规格 薰衣草、番泻叶各15g
斯日坎吉本开斯布孜则日热醋糖浆 规格 牛舌草、玫瑰花各15g
斯日坎吉本开斯布孜则日热醋糖浆 规格 西青果、欧烟堇、诃子各9g
斯日坎吉本开斯布孜则日热醋糖浆 规格 丁香罗勒、食盐各6g
斯日坎吉本开斯布孜则日热醋糖浆 规格 当药、水龙骨各6g
斯日坎吉本开斯布孜则日热醋糖浆 功能主治 净血祛风
斯日坎吉本开斯布孜则日热醋糖浆 功能主治 消炎退肿
斯日坎吉本开斯布孜则日热醋糖浆 治疗 皮癣
斯日坎吉本开斯布孜则日热醋糖浆 治疗 麻风
斯日坎吉本开斯布孜则日热醋糖浆 治疗 梅毒
斯日坎吉本开斯布孜则日热醋糖浆 治疗 头癣
斯日坎吉本开斯布孜则日热醋糖浆 治疗 皮肤瘙痒
斯日坎吉本开斯布孜则日热醋糖浆 用法用量 内服，每日2次，每次10ml
坎比力 异名 罕必里
坎比力 异名 肯比拉
坎比力 异名 克米勒
坎比力 学名 吕宋楸荚粉
坎比力 来源 粗糠柴
坎比力 主产地 大洋洲
坎比力 主产地 马来亚群岛
坎比力 主产地 斯里兰卡
坎比力 主产地 印度
坎比力 主产地 南阿拉伯国家
坎比力 主产地 广东
坎比力 主产地 广西
坎比力 主产地 云南
坎比力 主产地 福建
坎比力 主产地 台湾
坎比力 主产地 埃塞俄比亚
坎比力 贮藏 贮人罐中，置阴凉干燥处
坎比力 成份 苯三酚
坎比力 成份 红色树脂
坎比力 成份 糠柴毒素
坎比力 成份 异糠柴毒素
坎比力 性味 二级干热
坎比力 功能主治 祛风止痒
坎比力 功能主治 通便
坎比力 功能主治 防腐生肌
坎比力 功能主治 生干生热
坎比力 功能主治 驱除肠虫
坎比力 功能主治 燥湿去寒
坎比力 功能主治 清除异常体液和过多的湿注
坎比力 功能主治 敛疮愈伤
坎比力 治疗 湿疹奇痒
坎比力 治疗 创口久而不愈
坎比力 治疗 湿寒性中耳炎
坎比力 治疗 大便不畅
坎比力 治疗 蛔虫、绦虫等肠道寄生虫
坎比力 用法用量 内服：2～9g
坎比力 用法用量 外用：适量
坎比力 入药形式 油剂
坎比力 入药形式 软膏
坎比力 入药形式 诃子膏
坎比力 入药形式 消食膏
坎比力 入药形式 蜜膏
坎比力 入药形式 散剂
坎比力 不良反应 对肠、胃有害
坎比力 矫正药 西黄芪胶
坎比力 矫正药 洋乳香
坎比力 矫正药 洋茴香
坎比力 代用药 羽扇豆
坎比力 代用药 波斯阿魏
坎比力 代用药 白花酸藤果
坎比力 制剂 买朱尼坎比力蜜膏
买朱尼坎比力蜜膏 入药形式 蜜膏
买朱尼坎比力蜜膏 性味 性平
买朱尼坎比力蜜膏 规格 炼蜜1.8L
买朱尼坎比力蜜膏 规格 干姜、蛔蒿花各150g
买朱尼坎比力蜜膏 规格 吕宋楸荚粉、黄诃子皮各150g
买朱尼坎比力蜜膏 规格 余甘子皮、盒果藤根皮各150g
买朱尼坎比力蜜膏 功能主治 驱除肠虫
